Descritor,Modelo,Mean Accuracy,Mean f1-score,ACC Fold 1,ACC Fold 2,ACC Fold 3,ACC Fold 4,ACC Fold 5,F1 Fold 1,F1 Fold 2,F1 Fold 3,F1 Fold 4,F1 Fold 5
imgs_f-recplot4,RF,0.9735265700483092,0.9734837114339836,1.0,0.9565217391304348,1.0,0.9333333333333333,0.9777777777777777,1.0,0.956439393939394,1.0,0.9332013854527461,0.9777777777777777
imgs_f-recplot4,SVM,0.9515942028985507,0.951544053142487,0.9347826086956522,0.9565217391304348,1.0,0.8888888888888888,0.9777777777777777,0.9347517730496454,0.9565217391304348,1.0,0.8886689757545769,0.9777777777777777
imgs_f-recplot4,RNA,0.854975845410628,0.8510538941562469,0.7391304347826086,0.9565217391304348,0.9347826086956522,0.7333333333333333,0.9111111111111111,0.7371428571428571,0.9565217391304348,0.9345040341718083,0.7163865546218487,0.9107142857142857
