Descritor,Modelo,Mean Accuracy,Mean f1-score,ACC Fold 1,ACC Fold 2,ACC Fold 3,ACC Fold 4,ACC Fold 5,F1 Fold 1,F1 Fold 2,F1 Fold 3,F1 Fold 4,F1 Fold 5
LBP,RF,0.842512077294686,0.8419232893224567,0.6956521739130435,0.8478260869565217,0.8913043478260869,0.9555555555555556,0.8222222222222222,0.6950757575757576,0.8477541371158392,0.8912529550827423,0.9555335968379447,0.8200000000000001
LBP,SVM,0.6577777777777778,0.6105766737839047,0.6956521739130435,0.6304347826086957,0.6739130434782609,0.6666666666666666,0.6222222222222222,0.6645833333333333,0.571975916803503,0.6351136964569011,0.6309458720612356,0.5502645502645502
LBP,RNA,0.7368115942028985,0.7288356705273541,0.6956521739130435,0.6956521739130435,0.8260869565217391,0.7555555555555555,0.7111111111111111,0.6734279918864097,0.6933333333333334,0.8257575757575758,0.7555555555555555,0.6961038961038961
