Descritor,Modelo,Mean Accuracy,Mean f1-score,ACC Fold 1,ACC Fold 2,ACC Fold 3,ACC Fold 4,ACC Fold 5,F1 Fold 1,F1 Fold 2,F1 Fold 3,F1 Fold 4,F1 Fold 5
imgs_f-classical,RF,0.9514975845410628,0.9513615175577076,0.9347826086956522,0.9782608695652174,1.0,0.8666666666666667,0.9777777777777777,0.9347517730496454,0.9782505910165484,1.0,0.8660714285714286,0.9777337951509153
imgs_f-classical,SVM,0.8990338164251208,0.8983894607362531,0.8695652173913043,0.9565217391304348,0.8913043478260869,0.8,0.9777777777777777,0.8693181818181819,0.956439393939394,0.8900047824007652,0.7984071677451469,0.9777777777777777
imgs_f-classical,RNA,0.9430917874396135,0.943064502564965,0.8913043478260869,0.9347826086956522,0.9782608695652174,0.9111111111111111,1.0,0.8912529550827423,0.9347517730496454,0.9782505910165484,0.9110671936758893,1.0
