Descritor,Modelo,Mean Accuracy,Mean f1-score,ACC Fold 1,ACC Fold 2,ACC Fold 3,ACC Fold 4,ACC Fold 5,F1 Fold 1,F1 Fold 2,F1 Fold 3,F1 Fold 4,F1 Fold 5
fractal,RF,0.8685024154589371,0.868396616488661,0.782608695652174,0.9130434782608695,0.8913043478260869,0.8888888888888888,0.8666666666666667,0.7821969696969697,0.9130434782608695,0.8912529550827423,0.8888888888888888,0.866600790513834
fractal,SVM,0.55256038647343,0.5232226333859729,0.45652173913043476,0.6086956521739131,0.6086956521739131,0.4444444444444444,0.6444444444444445,0.42355889724310775,0.5892857142857143,0.5892857142857143,0.4019138755980861,0.6120689655172413
fractal,RNA,0.8332367149758454,0.8324165657738509,0.7608695652173914,0.9347826086956522,0.8260869565217391,0.8222222222222222,0.8222222222222222,0.7580105212816834,0.9347517730496454,0.8257575757575758,0.8221343873517787,0.8214285714285714
